county_fips,ngo_count,food_ngo_count,matched_filer_count,total_revenue,total_assets,filer_coverage_rate,population,avg_food_desert_pct,avg_housing_burden,dac_tract_pct,avg_dac_score,poverty_rate,med_household_income,unemployment,ngo_per_10k,food_ngo_per_10k,revenue_per_capita,assets_per_capita,need_score,capacity_score,gap_score,food_capacity_score,food_gap_score,need_component_count,capacity_component_count
05123,228,5,2,169366.0,14217.0,0.008771929824561403,25900.0,0.6571042471042471,30.932115830115833,0.16666666666666666,18.459119743513515,34.3,37466.204547854824,0.06152493957372,88.03088803088802,1.9305019305019304,6.539227799227799,0.548918918918919,1.6006653872359324,-1.8520531918448928,3.452718579080825,-0.15221864561023826,1.7528840328461708,3,3
05125,812,3,25,3828467.0,5535112.0,0.03078817733990148,119415.0,0.569869781853201,26.634202570866307,0.047619047619047616,15.854907280542646,9.3,68271.84472491867,0.037488738362975,67.9981576853829,0.25122472051249845,32.060185068877445,46.35189884017921,-0.32896810236321034,-0.9877476086747269,0.6587795063115165,-1.52940622540178,1.2004381230385697,3,3
05127,79,1,0,,,0.0,10376.0,1.0,32.5914032382421,0.6666666666666666,19.495861416923674,19.5,38254.78823529411,0.0811735941320293,76.13723978411718,0.9637625289128758,,,1.1910220824194588,-1.0016781317887404,2.192700214208199,-0.8000106208811399,1.9910327033005988,3,1
05129,132,4,1,451564.0,1480688.0,0.007575757575757576,7908.0,0.53199291856348,29.788088012139607,0.0,17.259347288442086,20.2,38621.522046925835,0.0378999689344516,166.91957511380878,5.058168942842691,57.102175012645425,187.23925139099646,0.523684076996759,0.10895456809403493,0.4147295089027241,1.0229875884823418,-0.49930351148558283,3,3
05131,1234,7,44,22614034.0,24568636.0,0.03565640194489465,115567.0,0.6489828411224657,25.73320325006273,0.21739130434782608,16.593128220858897,12.8,48998.18105234335,0.047780492263715,106.77788642086409,0.6057092422577379,195.67899140758175,212.59214135523118,-0.09612431601184886,0.08476176119476309,-0.18088607720661193,-1.1257530359223047,1.029628719910456,3,3
05133,141,5,4,407185.0,637701.0,0.028368794326241134,17081.0,0.5339851296762484,22.476629002985774,0.0,18.3784970621158,18.7,50562.62933548904,0.0549903412749517,82.5478601955389,2.927229084948188,23.83847549909256,37.33393829401089,-0.09860747511947816,-0.953268601376385,0.8546611262569068,0.32153209467086297,-0.4201395697903411,3,3
05135,183,2,9,633511.0,647404.0,0.04918032786885246,17139.0,0.6500379251998366,29.39575821226443,0.0,17.799443805239513,19.7,36748.63578925752,0.0432059106970767,106.77402415543499,1.1669292257424586,36.963125036466536,37.773732423128536,0.5921505016643539,-0.6570816930135853,1.2492321946779392,-0.6406988449446711,1.232849346609025,3,3
05137,127,3,4,752722.0,1396976.0,0.031496062992125984,12475.0,0.4290180360721443,31.65987975951904,0.0,17.67399669923848,17.7,40476.38959130587,0.0627459101263201,101.80360721442885,2.404809619238477,60.3384368737475,111.98204408817635,0.39673135313600855,-0.3579278362112091,0.7546591893472177,0.0905391375908283,0.3061922155451803,3,3
05139,550,7,12,5565730.0,5822913.0,0.02181818181818182,39449.0,0.6951000025349185,32.89792643666506,0.6,19.463082819108212,19.0,47339.399505512054,0.0496799756171898,139.42051763035818,1.7744429516591043,141.08671956196608,147.6060990139167,0.853575029529653,0.1343108646924476,0.7192641648372055,-0.2407736776531097,1.0943487071827627,3,3
05141,219,6,5,193957.0,1026844.0,0.0228310502283105,16642.0,0.4386492008172095,34.91282297800745,0.4,18.285201158875136,16.5,40806.026052049994,0.0744368266405484,131.59476024516286,3.6053358971277487,11.65466890998678,61.70195889917077,0.571270119232833,-0.6582161037780241,1.229486223010857,0.5792846105479851,-0.008014491315152084,3,3
05143,2117,35,68,47752355.0,34948628.0,0.03212092583845064,232289.0,0.6046648786640779,26.5801419783115,0.0,15.379949937052551,13.5,53474.24141801018,0.0477725523728088,91.13647223932257,1.5067437545471374,205.57303617476506,150.45321991140347,-0.039625358730838105,-0.09447425780249342,0.05484889907165532,-0.40496700144742204,0.3653416427165839,3,3
05145,590,7,24,3939836.0,5876957.0,0.04067796610169491,78762.0,0.5991848861125924,27.946371346588457,0.3076923076923077,17.33397166590488,15.7,46667.40749229094,0.0572724612232952,74.90922018232142,0.8887534597902542,50.0220410858028,74.61665523983648,0.1880124198445967,-0.7156419867549384,0.9036544065995351,-0.8630325637500806,1.0510449835946774,3,3
05147,79,3,2,80647.0,212094.0,0.02531645569620253,6533.0,0.0,31.350619929588245,0.0,18.84736720281647,24.4,34813.21399723582,0.0784994789857589,120.92453696617174,4.5920710240318385,12.344558395836522,32.46502372570029,0.3186500583459351,-0.8399883914870108,1.1586384498329458,0.893436299174334,-0.5747862408283988,3,3
05149,170,3,6,359964.0,196422.0,0.03529411764705882,21464.0,0.5972325754752144,25.502767424524787,0.6666666666666666,19.650085563641447,16.5,46555.055515317064,0.0415877026742472,79.20238538948936,1.3976891539321654,16.770592620201267,9.15122996645546,0.05643004369984047,-1.3391932666954736,1.395623310395314,-0.4769441040309078,0.5333741477307483,3,3
06001,18937,153,607,315572728.0,505926188.0,0.03205365158155991,1656754.0,0.6855761326062891,30.186850491986135,0.06944444444444445,17.74558846109863,9.5,105362.83606665318,0.046147091157233,114.30182151363451,0.923492564375882,190.476514920139,305.37194296799646,0.06724066350285307,0.20474422698306957,-0.1375035634802165,-0.8335396761591592,0.9007803396620123,3,3
06003,35,0,1,16565.0,16565.0,0.02857142857142857,1039.0,1.0,17.2,0.0,15.447531,15.6,67570.17483098747,0.125,336.8623676612127,0.0,15.943214629451395,15.943214629451395,-0.16869248523973232,-0.14894080158403167,-0.019751683655700653,-1.8920863123713685,1.7233938271316362,3,3
06005,444,11,23,3811655.0,11627034.0,0.0518018018018018,38429.0,0.0,34.63784121366677,0.0,16.75386211186864,11.7,66533.5688547568,0.0688245315161839,115.53774493221265,2.862421608680944,99.1869421530615,302.55884878607304,-0.21484226544196497,0.058373178268887826,-0.2732154437108528,0.2946052961412746,-0.5094475615832396,3,3
06007,2222,38,72,14000880.0,17263383.0,0.032403240324032405,213045.0,0.7821868619305781,35.852067403600174,0.08333333333333333,18.084648758112138,19.9,55685.2435309112,0.0809319318649157,104.29721420357201,1.7836607289539768,65.7179469126241,81.03162712103077,1.217844275824537,-0.38635277912367766,1.6041970549482145,-0.23540623343417258,1.4532505092587096,3,3
06009,610,14,33,7049320.0,15173527.0,0.054098360655737705,45514.0,0.24779188821022102,34.42314452695874,0.0,17.86062929430505,12.2,66942.69963883147,0.0638147524052834,134.024695698027,3.075976622577669,154.88245375049436,333.3815309575076,0.06761143983464368,0.2947108434575237,-0.22709940362288,0.3816914805886867,-0.314080040754043,3,3
06011,231,9,8,880241.0,2121341.0,0.03463203463203463,21454.0,0.8804418756409061,28.81685466579659,0.0,19.534527766244057,12.3,62960.56400212528,0.0429544781277772,107.67222895497343,4.195021907336628,41.029225319287775,98.87857742145987,0.3483083243311511,-0.430300921625004,0.7786092459561551,0.7742562300946872,-0.42594790576353614,3,3
06013,10718,72,430,127527379.0,267392625.0,0.04011942526590782,1142251.0,0.89011259346676,31.492506900847538,0.10144927536231885,17.110946930767405,8.3,105691.41260308622,0.0531385101852196,93.83226628823262,0.6303343135615552,111.64567069759623,234.0927037927741,0.3103303865071882,-0.12404489722559857,0.4343752837327868,-1.1011244716364594,1.4114548581436477,3,3
06015,319,4,4,381714.0,388982.0,0.012539184952978056,27495.0,0.7778505182760502,29.64024368066921,0.0,14.36197193420622,13.8,47996.55257837813,0.0768994470612328,116.02109474449901,1.4548099654482634,13.88303327877796,14.14737224949991,0.38884687065925455,-1.010153343566391,1.3990002142256455,-0.4388448442009199,0.8276917148601745,3,3
06017,1802,29,72,12979862.0,17758365.0,0.03995560488346282,188563.0,0.4969479696440977,32.46498199540737,0.0,16.116971756171676,7.0,88373.30928444302,0.054622408851563,95.5648775210407,1.5379475294729081,68.83567826137683,94.17735716975228,-0.12260723672210132,-0.4106529352525672,0.28804569853046585,-0.3849478504438495,0.26234061372174816,3,3
06019,6954,106,260,73203854.0,187437876.0,0.03738855335058959,984521.0,0.827974212840559,33.615313030397516,0.2663316582914573,19.766501124970418,17.7,57203.05514436962,0.0870903498533783,70.63333336719074,1.076665708501901,74.35479182262237,190.38484298455796,0.9702718250922522,-0.475100211697927,1.4453720367901792,-0.7095500290833932,1.6798218541756453,3,3
06021,299,8,10,64870765.0,10813728.0,0.033444816053511704,27976.0,0.8721046611381184,29.29709036316843,0.0,18.88075849163569,13.5,52607.223331551395,0.053298640255162,106.87732342007435,2.8595939376608523,2318.8005790677726,386.5358879039176,0.44737594622567967,0.7904444826772831,-0.3430685364516034,0.29342016665690285,0.15395577956877682,3,3
06023,1823,34,61,20297524.0,45032884.0,0.033461327482172246,135940.0,0.6662351037222304,37.27485361188761,0.0,16.985215979358543,16.7,50919.82382832108,0.0780732131444792,134.10328085920258,2.501103427982934,149.31237310578197,331.2702957186994,1.0015176284163323,0.2852676022437819,0.7162500261725504,0.1356699323606005,0.8658476960557318,3,3
06025,1013,15,39,9098705.0,12291295.0,0.0384995064165844,180701.0,0.7877764926591441,32.01169113618629,0.5161290322580645,21.940008422316424,17.3,50475.71554198095,0.1417754792994085,56.05945733559859,0.8301005528469682,50.35226700460983,68.02007183136784,0.7855676849565759,-0.9504437148440217,1.7360113998005975,-0.9140811829564208,1.6996488679129969,3,3
06027,364,4,15,1452109.0,3915159.0,0.04120879120879121,17977.0,0.7423374311620404,20.425755131556993,0.0,14.581648198475829,11.8,60750.62181353534,0.041312696380775,202.4809478778439,2.225065361294988,80.7759359181176,217.7871168715581,-0.4431601106460538,0.36696614701138025,-0.8101262576574341,0.0027736642061078043,-0.4459337748521616,3,3
06029,5708,59,199,59719175.0,105564104.0,0.03486334968465312,887641.0,0.916148533021796,31.658608153521527,0.3509933774834437,20.4487680022633,19.0,56546.961995814614,0.0983423644802889,64.30527657014491,0.6646831320319815,67.27852251078984,118.92657504554207,1.0019885372756987,-0.6658210842015587,1.6678096214772573,-1.067385068850438,2.0693736061261365,3,3
06031,831,27,34,8192779.0,30291728.0,0.04091456077015644,150691.0,0.9211233583956573,26.87401570100404,0.0,17.08334061752195,17.5,61314.50154702688,0.0763275838652723,55.145960939936685,1.7917460233192426,54.36807108586445,201.01882660543762,0.5671679642273465,-0.7219756310616803,1.2891435952890267,-0.23071283787540284,0.7978808021027494,3,3
06033,745,13,24,3803185.0,2522639.0,0.032214765100671144,64195.0,0.3040579484383519,33.50104369499182,0.0,17.72274317071423,17.6,49858.8395929357,0.0873793699072509,116.05265207570683,2.0250798348781056,59.24425578316068,39.29650284290054,0.38991006364968256,-0.47741514260782664,0.8673252062575092,-0.10081788068856806,0.4907279443382506,3,3
06035,386,9,13,2291997.0,3480016.0,0.03367875647668394,30818.0,0.7385943279901356,21.38955156077617,0.0,13.987661608345771,17.1,59728.854777659704,0.0649364751873167,125.25147640989033,2.920371211629567,74.37202284379259,112.92153936011422,-0.05426010753800825,-0.1512227581091614,0.09696265057115314,0.3187038285696622,-0.3729639361076704,3,3
06037,96095,688,2871,943613463.0,1572563934.0,0.02987668453093293,10081570.0,0.6307047414242027,34.72973657872732,0.4296075085324232,21.27271794610611,13.7,72121.48982274058,0.0608528988066594,95.31749519172112,0.6824333908309915,93.59786848675355,155.98403165379995,0.5949155946992895,-0.23720321699813984,0.8321188116974293,-1.0502215827237398,1.6451371774230292,3,3
06039,1023,25,25,6264836.0,32334554.0,0.024437927663734114,155433.0,0.4978865491883963,31.09474564603398,0.0,17.91517910752543,18.0,61035.74145321433,0.0870232835072545,65.81613942985081,1.6084100544929325,40.30570084859715,208.02888704457868,0.4481809109558295,-0.6514163261360807,1.0995972370919103,-0.3406326255549371,0.7888135365107667,3,3
06041,4875,30,197,274162371.0,-27970178.0,0.04041025641025641,259943.0,0.8399456803991644,30.0163116529393,0.0,15.206537772311624,8.7,122152.0371540703,0.0371098640507858,187.54111478285623,1.1540991678945,1054.701880796944,-107.60119718553683,0.1728533053116373,-1.1809262840702666,1.3537795893819038,-0.6503085563412357,0.8231618616528731,3,3
06043,302,5,10,1728328.0,2750281.0,0.033112582781456956,17420.0,0.0,38.085,0.0,17.180322045579793,17.3,51745.504866647985,0.082638164754953,173.36394948335246,2.8702640642939152,99.21515499425948,157.88065442020667,0.3774422304276344,0.23082521958748278,0.14661701084015163,0.29788768050873204,0.07955454991890237,3,3
06045,1358,25,56,11011443.0,14306562.0,0.041237113402061855,87224.0,0.5918669173621939,33.88703682472714,0.0,18.342527910276992,13.9,54497.06837819689,0.086548715462918,155.69109419425845,2.8661836191873795,126.24327020086214,164.02093460515454,0.5036922213231242,0.2135650098739589,0.2901272114491653,0.29618068035120726,0.20751154097191693,3,3
06047,1604,33,51,18235374.0,12457819.0,0.031795511221945134,271382.0,0.7550500770132138,29.64948227959113,0.0,17.61946572804018,18.6,56888.25762398054,0.118678643384822,59.104877994855954,1.215998113360503,67.19448600128233,45.9051042442019,0.6571179943070824,-0.9242459859316156,1.5813639802386978,-0.6044638953443959,1.2615818896514783,3,3
06049,205,13,6,1711519.0,3259539.0,0.02926829268292683,8907.0,1.0,22.180577074211296,0.0,16.845902943976647,20.1,48233.975624058774,0.0859350850077279,230.15605703379364,14.595262153362524,192.15437296508364,365.95250926237793,0.4684341590498575,0.7739225973749863,-0.30548843832512873,2.5531110297717423,-2.084676870721885,3,3
06051,219,2,11,1721949.0,1989099.0,0.0502283105022831,14310.0,1.0,27.36512928022362,0.0,13.434659204262752,7.8,65990.88760748673,0.0337626174730247,153.03983228511532,1.397624039133473,120.33186582809225,139.0006289308176,0.09763994000476739,0.15521929498723444,-0.05757935498246705,-0.47698805113873105,0.5746279911434984,3,3
06053,3990,52,146,57298337.0,69712526.0,0.036591478696741855,433410.0,0.6861655245610392,31.612400729101772,0.0,14.904003010341247,14.0,75270.52495094237,0.0491175457437539,92.06063542604001,1.199787729863178,132.2035416810872,160.8466025241688,0.4457854773728183,-0.1764464044777054,0.6222318818505237,-0.6163449450168609,1.0621304223896793,3,3
06055,1714,41,61,13327555.0,30622640.0,0.03558926487747958,139623.0,0.6831467594880499,31.90734621086784,0.0,15.48678003641234,8.9,93905.05426393986,0.0447282200021484,122.75914426706203,2.9364789468783794,95.45386505088703,219.32375038496522,0.1535398111714101,0.028660269052743947,0.12487954211866616,0.3253390312717774,-0.17179922010036727,3,3
06057,1465,17,75,13755478.0,20709860.0,0.051194539249146756,99244.0,0.5813449679577607,33.813075853452105,0.0,17.474074116047316,10.9,70056.75726476782,0.0461768271562175,147.61597678449075,1.7129499012534763,138.60261577526097,208.67619201160775,0.3042915516540462,0.24484270602245714,0.05944884563158906,-0.2770435259022552,0.5813350775563014,3,3
06059,28016,175,1143,355579371.0,362539049.0,0.04079811536264991,3168044.0,0.7718383961838914,33.58688474655024,0.15979381443298968,19.012800569926114,9.2,95641.21028547958,0.0462318047931891,88.43311519663237,0.5523913177973538,112.2394041875681,114.43624173149111,0.39007523651363574,-0.3151473100281418,0.7052225465417775,-1.1803987521284078,1.5704739886420436,3,3
06061,3619,32,141,25303803.0,45106123.0,0.03896103896103896,385512.0,0.8220366681192803,31.97936536346469,0.011764705882352941,16.366369761211065,6.5,95065.67138456625,0.0424320855729835,93.87515823113158,0.8300649525825397,65.63687511672788,117.00316202867874,0.16270855605277437,-0.39049911311517355,0.553207669167948,-0.9141126618945685,1.0768212179473429,3,3
06063,407,14,14,6227298.0,5661812.0,0.0343980343980344,18660.0,0.23628081457663452,29.738638799571277,0.0,16.500108099142555,12.7,58676.34993676291,0.0537200195790504,218.11361200428723,7.502679528403001,333.72443729903534,303.41972132904607,-0.25595832097723936,0.8238953331210066,-1.079853654098246,1.5715217123684564,-1.8274800333456958,3,3
06065,14751,144,515,157923454.0,246064754.0,0.03491288726188055,2411439.0,0.8506028972742001,34.63126382214105,0.13024282560706402,19.033727537326882,11.3,71020.22846353437,0.074685733229399,61.170943988216166,0.5971538156262713,65.48930078679162,102.04062968211097,0.6791589788451806,-0.741044644877081,1.4202036237222617,-1.1343981734829245,1.813557152328105,3,3
06067,15916,197,589,570863475.0,703189969.0,0.037006785624528776,1524553.0,0.8766694237589641,32.879152709023565,0.10725552050473186,18.326734922066994,11.9,71174.97741295121,0.0652201040781648,104.39781365423177,1.2921820363083476,374.446460700284,461.24337363148413,0.6160877434011746,0.3803730794743716,0.23571466392680296,-0.54976595281468,1.1658536962158546,3,3
06069,477,14,13,1058404.0,1458595.0,0.027253668763102725,60376.0,0.8200775142440705,30.410711209752222,0.0,15.128328146067973,9.1,92168.89824240013,0.0686448746429704,79.00490261030873,2.3188021730488937,17.530210679740293,24.15852325427322,0.20450172838229766,-1.1427358516367958,1.3472375800190934,0.04913681678610516,0.1553649115961925,3,3
06071,14324,143,441,141005399.0,205120899.0,0.030787489528064788,2149031.0,0.8513157790650763,34.164912697862434,0.18157181571815717,19.50660785667913,13.2,67158.92419829064,0.0766215670436187,66.65329629958805,0.6654161805948821,65.61347835373245,95.44808753340459,0.761597686003559,-0.6899823102653563,1.4515799962689153,-1.0666726373030224,1.8282703233065813,3,3
06073,28690,242,1055,358619794.0,498177655.0,0.036772394562565355,3307741.0,0.7655487536660216,34.1315674655301,0.0208,17.346857573594487,10.1,83712.82208864926,0.0600203410648707,86.73593246871506,0.7316171368919151,108.41834170208611,150.60963207216042,0.4777897189175239,-0.2812158944088183,0.7590056133263422,-1.003593315074652,1.481383033992176,3,3
06075,14257,89,460,431438436.0,1390049942.0,0.03226485235322999,874961.0,0.18523339897435429,25.615358970285534,0.025510204081632654,16.846070088903392,11.9,119187.42885599546,0.0421560322098433,162.9444055220747,1.0171881946738197,493.09447621093966,1588.6993157409302,-0.6604581827386398,1.037985534417885,-1.6984437171565248,-0.756573924211038,0.09611574147239821,3,3
06077,5440,61,138,32254144.0,58110663.0,0.02536764705882353,742603.0,0.7426888929885821,31.722828483052183,0.18705035971223022,19.033808066497173,12.6,68293.04321114016,0.0775754647781938,73.25583117762788,0.8214348716609009,43.43389940520036,78.25266394022108,0.4296619341694719,-0.7552253654610824,1.1848872996305544,-0.9217617905692922,1.3514237247387642,3,3
06079,3424,54,123,24028705.0,102903573.0,0.03592289719626168,282165.0,0.7772331791682172,32.35407155387805,0.0,13.131486784757143,12.8,77923.51550156137,0.0403034786347834,121.34743855545514,1.9137738557227155,85.15834706643277,364.6929030886184,0.5251810192885062,0.09855702850179458,0.42662399078671165,-0.16148233574561194,0.6866633550341181,3,3
06081,7588,47,285,62026507.0,180271496.0,0.03755930416447022,767423.0,0.6556201729684933,29.176690039261267,0.0,14.8547300079995,7.3,129990.17743446486,0.0373771907225467,98.87636935562264,0.6124392935838514,80.82440453309323,234.9049950288172,-0.17271238602484082,-0.15916492537064933,-0.01354746065419149,-1.1189847219266549,0.946272335901814,3,3
06083,5435,67,178,204346690.0,217667828.0,0.032750689972401104,444829.0,0.7559848840790506,32.80979117818307,0.0,16.479048331599333,14.9,79095.79178960958,0.0580223757088951,122.18178221294026,1.5061967632505973,459.38257172981076,489.32922089162355,0.6633068288978072,0.5593941186330081,0.10391271026479909,-0.4053201483818512,1.0686269772796584,3,3
06085,18554,92,590,144326542.0,225157565.0,0.03179907297617764,1927470.0,0.7773433568356447,29.196912066076255,0.024193548387096774,16.733237812574515,7.6,131488.91041032394,0.0427649322764817,96.2609015963932,0.47730963387238196,74.87874882618146,116.8150814279859,-0.02148662271693928,-0.3413249784837094,0.3198383557667701,-1.2606202459864282,1.239133623269489,3,3
06087,3046,38,93,26183114.0,27000519.0,0.030531845042678925,273962.0,0.8248443214752411,35.78934195253356,0.0,16.402347801129356,12.6,87161.81579688507,0.0571231077624939,111.18330279381811,1.3870536789773764,95.5720647389054,98.55570845591724,0.8149214529939642,-0.21079628932081204,1.0257177423147763,-0.48413804016765155,1.2990594931616157,3,3
06089,2012,25,83,28090949.0,42503287.0,0.04125248508946322,179212.0,0.6337466241099926,32.71783530120751,0.0,17.09499044127067,13.2,57942.88231349948,0.0545820899329201,112.26926768296767,1.3949958708122225,156.7470314487869,237.16763944378724,0.421061297566164,0.09326215092161894,0.32779914664454507,-0.47876284454412,0.8998241421102839,3,3
06091,91,3,2,68786.0,12259.0,0.02197802197802198,3040.0,1.0,28.1,0.0,18.862974,12.6,55272.93297390329,0.0530246452576549,299.34210526315786,9.868421052631579,22.626973684210526,4.032565789473685,0.4434506423478046,-0.4123448614358936,0.8557955037836982,1.968762501598963,-1.5253118592511583,3,3
06093,848,22,24,5297809.0,3526282.0,0.02830188679245283,43468.0,0.5018634397717862,30.723562160669918,0.0,17.13075887105457,17.1,47952.03575731301,0.0712641096198124,195.08604030551209,5.0611944418882855,121.87837029538971,81.12363117695776,0.3706190398226723,0.231213384342462,0.1394056554802103,1.023795539060432,-0.6531764992377598,3,3
06095,3710,36,92,16336766.0,26369110.0,0.024797843665768194,441829.0,0.7895543298425409,31.02878579722019,0.020833333333333332,15.812959147287751,10.3,86354.15347184645,0.0599130667805186,83.96913738120404,0.8147948640763735,36.97531397893755,59.68170943962483,0.28965442390713636,-0.7450397951533093,1.0346942190604458,-0.9276717611414166,1.2173261850485528,3,3
06097,5738,96,190,107533764.0,901449614.0,0.033112582781456956,499772.0,0.7033247160705282,32.08185752703232,0.0,15.020545661393594,9.1,85872.94783461871,0.0435435435435435,114.81235443362172,1.920875919419255,215.16564353345126,1803.7217251066486,0.20023711372637895,0.6049376742717407,-0.40470056054536174,-0.1575428679086628,0.35777998163504177,3,3
06099,3559,52,133,45713078.0,50652075.0,0.03737004776622647,543194.0,0.8047474751193865,31.65556302168286,0.14893617021276595,19.034068523041498,12.6,64341.64537945511,0.0908457017631238,65.51986951254985,0.95730070656156,84.15608051635327,93.24859074290217,0.4917937460962998,-0.6497917120233702,1.1415854581196698,-0.8053442048319247,1.2971379509282244,3,3
06101,797,13,22,3094198.0,3392798.0,0.027603513174404015,96109.0,0.8401294363691225,30.069861303311864,0.0,17.286521499432936,15.3,62588.5305689382,0.08293404735062,82.92667700215381,1.3526308670363856,32.194674796325,35.30156384937935,0.5787683283032529,-0.8928264991737772,1.47159482747703,-0.5076436821282584,1.0864120104315114,3,3
06103,627,19,19,2255346.0,2966952.0,0.030303030303030304,63912.0,0.5586118412817624,34.72671485792966,0.0,19.38912493298598,15.0,47181.47078316198,0.0860079403361656,98.10364250844911,2.972837651771185,35.288302666165976,46.42245587683064,0.595964277406274,-0.6897637848263902,1.2857280622326641,0.34021687793707395,0.25574739946920005,3,3
06105,245,7,4,1182913.0,3118734.0,0.0163265306122449,12700.0,0.22874015748031495,36.35351968503937,0.0,17.201307712913387,20.8,43293.6684101414,0.0882172758831938,192.91338582677164,5.511811023622047,93.1427559055118,245.5696062992126,0.7113598987128662,0.38828961454761185,0.32307028416525435,1.139839272701393,-0.42847937398852687,3,3
06107,2826,80,110,25377473.0,34289350.0,0.038924274593064405,461898.0,0.7127244543167539,33.79931824775166,0.11538461538461539,19.489774962106353,17.5,52664.45924434941,0.0953839455672107,61.18233895795176,1.7319841177056408,54.94172522937965,74.23576200806238,0.8470182480231306,-0.8469016595465463,1.693919907569677,-0.26572964179975855,1.1127478898228893,3,3
06109,765,9,31,43649829.0,7218188.0,0.040522875816993466,54045.0,0.39896382644092887,28.833079840873353,0.0,14.96018706489037,10.5,63709.930490054816,0.0521919725495507,141.54870940882597,1.6652789342214822,807.6571190674438,133.55884910722546,-0.2801929473583115,0.53475831879983,-0.8149512661581415,-0.3057310873495119,0.02553813999120036,3,3
06111,7129,66,319,82444253.0,139535469.0,0.044746808809089635,847263.0,0.7616891095208925,34.06968332147161,0.12643678160919541,18.918286330268167,9.8,93412.1894592903,0.050993855171973,84.14152394238862,0.7789789002942415,97.30656596593974,164.68967605100187,0.4508439533523337,-0.31085649807655774,0.7617004514288914,-0.9599275644147339,1.4107715177670677,3,3
06113,2086,38,78,21855302.0,42336186.0,0.037392138063279005,217352.0,0.7710856122787,33.39661516802238,0.04878048780487805,17.67179845652674,15.3,74436.36451812688,0.0619471532819152,95.97335198203835,1.7483160955500754,100.5525691044941,194.78167212632044,0.7467599666992383,-0.16946134534913096,0.9162213120483692,-0.2560846182581673,1.0028445849574057,3,3
06115,613,15,16,3877789.0,6159646.0,0.026101141924959218,76360.0,0.5262572027239393,30.669376636982715,0.14285714285714285,17.94818945580147,15.4,61532.845955108176,0.0715175291114017,80.27763226820325,1.964379256155055,50.782988475641694,80.66587218438973,0.28952152349621524,-0.6441378032353425,0.9336593267315578,-0.13361892510736362,0.42314044860357886,3,3
08001,3034,38,126,373598748.0,316131946.0,0.04152933421226104,504108.0,0.9013306672379728,31.85712129146929,0.4536082474226804,16.74369536779023,9.7,75468.73079711325,0.0400168615519958,60.18551580216938,0.7538067239559777,741.1085481682496,627.1115435581264,0.43426737235995283,0.19042141438766547,0.24384595797228736,-0.9829885787124409,1.4172559510723937,3,3
08003,253,7,13,2231510.0,3425388.0,0.05138339920948617,16107.0,0.8372757186316508,29.69683988328056,0.0,15.426984840814553,21.7,39763.06052995286,0.0921707253207646,157.07456385422486,4.34593654932638,138.5428695598187,212.66455578319986,0.9381222360997145,0.29564035617777557,0.642481879921939,0.8205954294906554,0.11752680660905901,3,3
08005,6291,80,332,143065015.0,139761461.0,0.05277380384676522,644560.0,0.9112464316743205,30.330928540399647,0.16326530612244897,14.627903455990133,10.1,82111.27645461597,0.0408030783935117,97.60146456497455,1.2411567580985476,221.95763776840016,216.83235230234578,0.3580468146689791,0.05062120260723613,0.30742561206174296,-0.5861954451915108,0.9442422598604898,3,3
08007,260,5,12,2300586.0,3110446.0,0.046153846153846156,13253.0,0.5331623028748208,27.681981438164943,0.0,13.706072575190523,11.2,55350.30744861171,0.0512700638927847,196.18199652908774,3.772730702482457,173.5898287180261,234.69750245227496,-0.17654701739855794,0.5371383215730551,-0.713685338971613,0.63705993166412,-0.8136069490626779,3,3
08009,97,7,6,3563818.0,12248994.0,0.061855670103092786,3561.0,0.4667228306655434,23.086267902274642,0.0,15.69297247514743,20.2,38027.964432724206,0.0205314009661835,272.3953945520921,19.65739960685201,1000.791350744173,3439.7624262847517,-0.03549180190432185,1.7542508512687665,-1.7897426531730882,3.008003091199059,-3.043494893103381,3,3
08011,74,3,5,459228.0,4032002.0,0.06756756756756757,5787.0,1.0,33.0,1.0,18.730769,28.6,32751.66121219628,0.0576798444588464,127.87281838603768,5.184033177812338,79.35510627268015,696.7344047001901,1.7748287178007243,0.25585944759959256,1.5189692702011317,1.0562631713783934,0.7185655464223308,3,3
08013,4851,82,223,83564049.0,87606591.0,0.04596990311276026,322510.0,0.8504449474434901,32.868774301572046,0.029411764705882353,13.933667333006722,11.0,87993.85638107841,0.0419924056287692,150.413940653003,2.5425568199435675,259.1052959598152,271.63992124275217,0.5322104153692743,0.4601576517511552,0.07205276361811908,0.15471726918122777,0.3774931461880465,3,3
08014,545,5,32,6330953.0,6152080.0,0.05871559633027523,67886.0,1.0,29.706491765607044,0.0,13.595819208231447,5.1,102193.662376541,0.0318256268111377,80.28164864625991,0.736528886662935,93.25859529210736,90.62369266122617,0.10398523947851583,-0.47911573689616826,0.583100976374684,-0.9990097149419488,1.1029949544204647,3,3
08015,426,10,30,7249379.0,8506253.0,0.07042253521126761,19557.0,0.3771028276320499,31.735680319067345,0.0,15.045413349133304,9.4,59113.03875292552,0.0336221837088388,217.82481975763153,5.113258679756609,370.67950094595284,434.9467198445569,-0.15913000249796494,0.9221335324427398,-1.0812635349407047,1.0376363098151045,-1.1967663123130694,3,3
08017,48,2,2,632903.0,168526.0,0.041666666666666664,2026.0,1.0,16.2,0.0,14.257919,13.3,57211.534538858206,0.0741548527808069,236.92003948667326,9.871668311944719,312.3904244817374,83.18163869693979,-0.3816338896366254,0.604151448005216,-0.9857853376418415,1.9692459200511554,-2.3508798096877808,3,3
